year,area,age,f
1960,2,28,0.0035354803
1960,2,29,0.0035447329
1960,2,30,0.0035511557
1960,2,31,0.0035555653
1960,2,32,0.0035585535
1960,2,33,0.0035605432
1960,2,34,0.0035618398
1960,2,35,0.0035626579
1960,2,36,0.0035631504
1960,2,37,0.0035634212
1960,2,38,0.0035634212
1960,2,39,0.0035634212
1960,2,40,0.0035634212
1961,2,1,3.6374162e-12
1961,2,2,3.6374162e-12
1961,2,3,8.121858e-07
1961,2,4,3.3723295e-06
1961,2,5,3.6044343e-05
1961,2,6,0.00023299897
1961,2,7,0.00075178136
1961,2,8,0.00148891918
1961,2,9,0.0021418357
1961,2,10,0.0025313909
1961,2,11,0.0026986135
1961,2,12,0.002772409
1961,2,13,0.0028493316
1961,2,14,0.0029746414
1961,2,15,0.0031527955
1961,2,16,0.003365096
1961,2,17,0.0035861637
1961,2,18,0.0037946463
1961,2,19,0.0039773867
1961,2,20,0.0041290723
1961,2,21,0.0042499423
1961,2,22,0.0043433338
1961,2,23,0.0044138158
1961,2,24,0.0044660458
1961,2,25,0.0045041951
1961,2,26,0.0045317286
1961,2,27,0.0045513978
1961,2,28,0.0045653159
1961,2,29,0.004575074
1961,2,30,0.0045818483
1961,2,31,0.004586499
1961,2,32,0.0045896494
1961,2,33,0.0045917482
1961,2,34,0.0045931155
1961,2,35,0.0045939776
1961,2,36,0.0045944956
1961,2,37,0.0045947836
1961,2,38,0.0045947836
1961,2,39,0.0045947836
1961,2,40,0.0045947836
1962,2,1,4.416266e-12
1962,2,2,4.416266e-12
1962,2,3,9.532039e-07
1962,2,4,4.0350755e-06
1962,2,5,4.4871538e-05
1962,2,6,0.00029807248
1962,2,7,0.00097021372
1962,2,8,0.0019255697
1962,2,9,0.002770386
1962,2,10,0.003270471
1962,2,11,0.0034758052
1962,2,12,0.0035497897
1962,2,13,0.0036146333
1962,2,14,0.0037288642
1962,2,15,0.0039015839
1962,2,16,0.0041141243
1962,2,17,0.0043393265
1962,2,18,0.0045538602
1962,2,19,0.0047430657
1962,2,20,0.0049007306
1962,2,21,0.0050266829
1962,2,22,0.0051241627
1962,2,23,0.0051978128
1962,2,24,0.0052524305
1962,2,25,0.0052923429
1962,2,26,0.005321156
1962,2,27,0.0053417451
1962,2,28,0.0053563138
1962,2,29,0.0053665293
1962,2,30,0.0053736218
1962,2,31,0.0053784899
1962,2,32,0.0053817871
1962,2,33,0.0053839861
1962,2,34,0.0053854162
1962,2,35,0.0053863193
1962,2,36,0.0053868616
1962,2,37,0.0053871609
1962,2,38,0.0053871609
1962,2,39,0.0053871609
1962,2,40,0.0053871609
1963,2,1,3.7596535e-12
1963,2,2,3.7596535e-12
1963,2,3,8.519724e-07
1963,2,4,3.5081987e-06
1963,2,5,3.6834257e-05
1963,2,6,0.00023506157
1963,2,7,0.00075521947
1963,2,8,0.00149419354
1963,2,9,0.00214926285
1963,2,10,0.00254160933
1963,2,11,0.0027135755
1963,2,12,0.0027957822
1963,2,13,0.0028861326
1963,2,14,0.0030300542
1963,2,15,0.0032307489
1963,2,16,0.0034673611
1963,2,17,0.0037122668
1963,2,18,0.0039424145
1963,2,19,0.0041437028
1963,2,20,0.0043105518
1963,2,21,0.0044433849
1963,2,22,0.0045459569
1963,2,23,0.0046233359
1963,2,24,0.0046806632
1963,2,25,0.0047225277
1963,2,26,0.0047527402
1963,2,27,0.0047743214
1963,2,28,0.0047895919
1963,2,29,0.0048002967
1963,2,30,0.0048077294
1963,2,31,0.0048128305
1963,2,32,0.0048162879
1963,2,33,0.0048185912
1963,2,34,0.00482009
1963,2,35,0.0048210363
1963,2,36,0.0048216054
1963,2,37,0.004821921
1963,2,38,0.004821921
1963,2,39,0.004821921
1963,2,40,0.004821921
1964,2,1,3.8946508e-12
1964,2,2,3.8946508e-12
1964,2,3,1.0031753e-06
1964,2,4,3.8517914e-06
1964,2,5,3.4088726e-05
1964,2,6,0.00018782045
1964,2,7,0.00057161778
1964,2,8,0.0011156942
1964,2,9,0.0016032333
1964,2,10,0.0019102231
1964,2,11,0.0020799087
1964,2,12,0.0022223217
1964,2,13,0.0024206111
1964,2,14,0.0027087309
1964,2,15,0.0030764544
1964,2,16,0.0034873926
1964,2,17,0.003899519
1964,2,18,0.0042794468
1964,2,19,0.0046077529
1964,2,20,0.004877775
1964,2,21,0.00509165
1964,2,22,0.005256241
1964,2,23,0.005380129
1964,2,24,0.005471774
1964,2,25,0.005538634
1964,2,26,0.005586857
1964,2,27,0.005621287
1964,2,28,0.005645645
1964,2,29,0.00566272
1964,2,30,0.005674574
1964,2,31,0.005682711
1964,2,32,0.005688226
1964,2,33,0.005691897
1964,2,34,0.00569429
1964,2,35,0.005695799
1964,2,36,0.005696707
1964,2,37,0.00569721
1964,2,38,0.00569721
1964,2,39,0.00569721
1964,2,40,0.00569721
1965,2,1,5.302885e-12
1965,2,2,5.302885e-12
1965,2,3,1.2977638e-06
1965,2,4,5.121578e-06
1965,2,5,4.8712933e-05
1965,2,6,0.00028719095
1965,2,7,0.0008973534
1965,2,8,0.0017632593
1965,2,9,0.0025350216
1965,2,10,0.003009195
1965,2,11,0.0032450139
1965,2,12,0.0034065734
1965,2,13,0.0036174115
1965,2,14,0.0039311631
1965,2,15,0.0043415541
1965,2,16,0.0048073918
1965,2,17,0.00527903
1965,2,18,0.005716381
1965,2,19,0.00609572
1965,2,20,0.006408473
1965,2,21,0.006656589
1965,2,22,0.006847736
1965,2,23,0.006991712
1965,2,24,0.007098269
1965,2,25,0.007176034
1965,2,26,0.007232129
1965,2,27,0.007272189
1965,2,28,0.007300529
1965,2,29,0.007320396
1965,2,30,0.007334188
1965,2,31,0.007343658
1965,2,32,0.007350072
1965,2,33,0.007354345
1965,2,34,0.007357128
1965,2,35,0.007358884
1965,2,36,0.007359941
1965,2,37,0.007360526
1965,2,38,0.007360526
1965,2,39,0.007360526
1965,2,40,0.007360526
1966,2,1,6.01245e-12
1966,2,2,6.01245e-12
1966,2,3,1.4907445e-06
1966,2,4,5.841763e-06
1966,2,5,5.4579115e-05
1966,2,6,0.00031669542
1966,2,7,0.0009836547
1966,2,8,0.0019299369
1966,2,9,0.0027743473
1966,2,10,0.0032960315
1966,2,11,0.003562049
1966,2,12,0.0037544028
1966,2,13,0.0040102322
1966,2,14,0.0043882474
1966,2,15,0.0048791678
1966,2,16,0.005433914
1966,2,17,0.005994053
1966,2,18,0.006512603
1966,2,19,0.006961899
1966,2,20,0.007332075
1966,2,21,0.007625615
1966,2,22,0.00785169
1966,2,23,0.008021939
1966,2,24,0.008147925
1966,2,25,0.00823986
1966,2,26,0.008306173
1966,2,27,0.008353528
1966,2,28,0.008387029
1966,2,29,0.008410515
1966,2,30,0.008426818
1966,2,31,0.008438011
1966,2,32,0.008445594
1966,2,33,0.008450647
1966,2,34,0.008453936
1966,2,35,0.008456013
1966,2,36,0.00845726
1966,2,37,0.008457952
1966,2,38,0.008457952
1966,2,39,0.008457952
1966,2,40,0.008457952
1967,2,1,5.819078e-12
1967,2,2,7.0097799584e-07
1967,2,3,3.2912563e-06
1967,2,4,1.3105348e-05
1967,2,5,6.771343e-05
1967,2,6,0.00033627644
1967,2,7,0.0010255342
1967,2,8,0.0020057897
1967,2,9,0.0028792424
1967,2,10,0.0034132332
1967,2,11,0.0036723967
1967,2,12,0.0038402069
1967,2,13,0.0040547089
1967,2,14,0.0043766306
1967,2,15,0.0048011861
1967,2,16,0.005285542
1967,2,17,0.005777412
1967,2,18,0.006234367
1967,2,19,0.006631168
1967,2,20,0.006958567
1967,2,21,0.007218431
1967,2,22,0.007418694
1967,2,23,0.007569571
1967,2,24,0.007681251
1967,2,25,0.00776276
1967,2,26,0.007821563
1967,2,27,0.007863555
1967,2,28,0.007893266
1967,2,29,0.007914093
1967,2,30,0.007928551
1967,2,31,0.007938478
1967,2,32,0.007945202
1967,2,33,0.007949681
1967,2,34,0.0079526
1967,2,35,0.007954441
1967,2,36,0.007955547
1967,2,37,0.007956161
1967,2,38,0.007956161
1967,2,39,0.007956161
1967,2,40,0.007956161
1968,2,1,7.939495e-12
1968,2,2,1.301547211024e-06
1968,2,3,4.9703279e-06
1968,2,4,1.7112775e-05
1968,2,5,8.281932e-05
1968,2,6,0.00037294836
1968,2,7,0.0010861548
1968,2,8,0.0020987764
1968,2,9,0.0030100818
1968,2,10,0.0035927357
1968,2,11,0.0039341454
1968,2,12,0.0042475679
1968,2,13,0.0046945421
1968,2,14,0.0053386783
1968,2,15,0.006153506
1968,2,16,0.007058801
1968,2,17,0.007963446
1968,2,18,0.008795533
1968,2,19,0.009513523
1968,2,20,0.010103495
1968,2,21,0.010570497
1968,2,22,0.010929739
1968,2,23,0.011200062
1968,2,24,0.011399998
1968,2,25,0.011545845
1968,2,26,0.011651025
1968,2,27,0.011726122
1968,2,28,0.011779251
1968,2,29,0.01181649
1968,2,30,0.011842342
1968,2,31,0.01186009
1968,2,32,0.011872114
1968,2,33,0.011880126
1968,2,34,0.011885343
1968,2,35,0.011888635
1968,2,36,0.011890613
1968,2,37,0.011891709
1968,2,38,0.011891709
1968,2,39,0.011891709
1968,2,40,0.011891709
1969,2,1,7.130497e-12
1969,2,2,4.215519075686e-06
1969,2,3,8.9754646e-06
1969,2,4,1.9707761e-05
1969,2,5,7.172917e-05
1969,2,6,0.00031732429
1969,2,7,0.00092322098
1969,2,8,0.0017840545
1969,2,9,0.0025605031
1969,2,10,0.0030619623
1969,2,11,0.0033669139
1969,2,12,0.0036613342
1969,2,13,0.0040862822
1969,2,14,0.0046959858
1969,2,15,0.005463654
1969,2,16,0.006313921
1969,2,17,0.007161948
1969,2,18,0.007941016
1969,2,19,0.00861274
1969,2,20,0.009164414
1969,2,21,0.009600955
1969,2,22,0.009936691
1969,2,23,0.010189288
1969,2,24,0.010376095
1969,2,25,0.010512356
1969,2,26,0.010610619
1969,2,27,0.010680775
1969,2,28,0.010730406
1969,2,29,0.010765195
1969,2,30,0.010789346
1969,2,31,0.010805926
1969,2,32,0.010817158
1969,2,33,0.010824642
1969,2,34,0.010829516
1969,2,35,0.010832592
1969,2,36,0.01083444
1969,2,37,0.010835464
1969,2,38,0.010835464
1969,2,39,0.010835464
1969,2,40,0.010835464
1970,2,1,0.009010906
1970,2,2,0.70649652
1970,2,3,0.81469444
1970,2,4,0.0047588649
1970,2,5,0.0029497809
1970,2,6,0.0018940185
1970,2,7,0.0015371513
1970,2,8,0.0023065557
1970,2,9,0.0028726705
1970,2,10,0.0032252152
1970,2,11,0.0043756713
1970,2,12,0.00549341
1970,2,13,0.0062480846
1970,2,14,0.007369034
1970,2,15,0.00884656
1970,2,16,0.010601694
1970,2,17,0.012511989
1970,2,18,0.014439832
1970,2,19,0.016260444
1970,2,20,0.017883276
1970,2,21,0.019260482
1970,2,22,0.020382591
1970,2,23,0.021267088
1970,2,24,0.021945999
1970,2,25,0.022456135
1970,2,26,0.022832926
1970,2,27,0.023107321
1970,2,28,0.023304756
1970,2,29,0.023445292
1970,2,30,0.023544306
1970,2,31,0.023613342
1970,2,32,0.023660929
1970,2,33,0.023693294
1970,2,34,0.023714947
1970,2,35,0.023729121
1970,2,36,0.023738125
1970,2,37,0.023743592
1970,2,38,0.023743592
1970,2,39,0.023743592
1970,2,40,0.023743592
1971,2,1,0.0060896038
1971,2,2,0.4939177
1971,2,3,0.56061949
1971,2,4,0.008858629
1971,2,5,0.005470128
1971,2,6,0.003215279
1971,2,7,0.0019527315
1971,2,8,0.0022521454
1971,2,9,0.0025299207
1971,2,10,0.0026049152
1971,2,11,0.0033512147
1971,2,12,0.0041336405
1971,2,13,0.0047142245
1971,2,14,0.005599966
1971,2,15,0.006803494
1971,2,16,0.008283047
1971,2,17,0.009950125
1971,2,18,0.011686194
1971,2,19,0.013369397
1971,2,20,0.01490145
1971,2,21,0.016222735
1971,2,22,0.017312529
1971,2,23,0.018179517
1971,2,24,0.018849654
1971,2,25,0.019355897
1971,2,26,0.019731375
1971,2,27,0.02000573
1971,2,28,0.020203691
1971,2,29,0.020344951
1971,2,30,0.020444713
1971,2,31,0.020514436
1971,2,32,0.020562623
1971,2,33,0.020595499
1971,2,34,0.02061758
1971,2,35,0.020632109
1971,2,36,0.020641406
1971,2,37,0.020647114
1971,2,38,0.020647114
1971,2,39,0.020647114
1971,2,40,0.020647114
1972,2,1,0.0036640897
1972,2,2,0.30909005
1972,2,3,0.34571659
1972,2,4,0.010138924
1972,2,5,0.006183833
1972,2,6,0.0036215726
1972,2,7,0.0022121011
1972,2,8,0.002539238
1972,2,9,0.002854338
1972,2,10,0.0028553948
1972,2,11,0.0033049788
1972,2,12,0.0037944504
1972,2,13,0.0041991848
1972,2,14,0.0048493664
1972,2,15,0.005779611
1972,2,16,0.006978826
1972,2,17,0.008386726
1972,2,18,0.0099026
1972,2,19,0.011410622
1972,2,20,0.012809908
1972,2,21,0.014033948
1972,2,22,0.01505411
1972,2,23,0.015871958
1972,2,24,0.016507732
1972,2,25,0.016990084
1972,2,26,0.017349033
1972,2,27,0.017612005
1972,2,28,0.017802167
1972,2,29,0.017938126
1972,2,30,0.018034317
1972,2,31,0.01810167
1972,2,32,0.018148314
1972,2,33,0.018180212
1972,2,34,0.018201697
1972,2,35,0.018215892
1972,2,36,0.018225023
1972,2,37,0.018230675
1972,2,38,0.018230675
1972,2,39,0.018230675
1972,2,40,0.018230675
1973,2,1,0.0061878062
1973,2,2,0.5007797
1973,2,3,0.56989081
1973,2,4,0.009475565
1973,2,5,0.005686562
1973,2,6,0.0036263118
1973,2,7,0.0030255089
1973,2,8,0.0044281345
1973,2,9,0.005594961
1973,2,10,0.006135826
1973,2,11,0.007140387
1973,2,12,0.00812091
1973,2,13,0.00896809
1973,2,14,0.010264046
1973,2,15,0.012025881
1973,2,16,0.014173845
1973,2,17,0.016562388
1973,2,18,0.019015122
1973,2,19,0.021363325
1973,2,20,0.023478532
1973,2,21,0.025287872
1973,2,22,0.026770849
1973,2,23,0.027944996
1973,2,24,0.028849239
1973,2,25,0.029530412
1973,2,26,0.030034519
1973,2,27,0.030402207
1973,2,28,0.030667111
1973,2,29,0.030855889
1973,2,30,0.030989037
1973,2,31,0.031081973
1973,2,32,0.031146111
1973,2,33,0.031189796
1973,2,34,0.031219074
1973,2,35,0.031238288
1973,2,36,0.031250531
1973,2,37,0.031258005
1973,2,38,0.031258005
1973,2,39,0.031258005
1973,2,40,0.031258005
1974,2,1,0.0050441794
1974,2,2,0.42588293
1974,2,3,0.47567731
1974,2,4,0.0138089
1974,2,5,0.008607897
1974,2,6,0.005513424
1974,2,7,0.0046903179
1974,2,8,0.006717715
1974,2,9,0.008561096
1974,2,10,0.009420903
1974,2,11,0.01043037
1974,2,12,0.011314446
1974,2,13,0.012116384
1974,2,14,0.013389656
1974,2,15,0.015182584
1974,2,16,0.017425613
1974,2,17,0.019967521
1974,2,18,0.022614505
1974,2,19,0.025174941
1974,2,20,0.027498794
1974,2,21,0.029497592
1974,2,22,0.031142457
1974,2,23,0.032448628
1974,2,24,0.033456747
1974,2,25,0.034217417
1974,2,26,0.034781065
1974,2,27,0.035192589
1974,2,28,0.035489318
1974,2,29,0.035700928
1974,2,30,0.03585028
1974,2,31,0.035954595
1974,2,32,0.036026642
1974,2,33,0.036075751
1974,2,34,0.036108707
1974,2,35,0.036130363
1974,2,36,0.036144197
1974,2,37,0.036152661
1974,2,38,0.036152661
1974,2,39,0.036152661
1974,2,40,0.036152661
1975,2,1,0.0036247468
1975,2,2,0.31235282
1975,2,3,0.34637887
1975,2,4,0.012905052
1975,2,5,0.008307647
1975,2,6,0.005458145
1975,2,7,0.0047934048
1975,2,8,0.007032287
1975,2,9,0.008936377
1975,2,10,0.009771751
1975,2,11,0.01081292
1975,2,12,0.011968865
1975,2,13,0.013399535
1975,2,14,0.015561889
1975,2,15,0.018457732
1975,2,16,0.021929277
1975,2,17,0.025724547
1975,2,18,0.029561554
1975,2,19,0.033186805
1975,2,20,0.036417794
1975,2,21,0.039158791
1975,2,22,0.041391192
1975,2,23,0.043150204
1975,2,24,0.044499909
1975,2,25,0.045513818
1975,2,26,0.046262506
1975,2,27,0.04680763
1975,2,28,0.04719977
1975,2,29,0.04747886
1975,2,30,0.04767545
1975,2,31,0.04781251
1975,2,32,0.04790695
1975,2,33,0.04797118
1975,2,34,0.04801413
1975,2,35,0.04804225
1975,2,36,0.04806009
1975,2,37,0.04807091
1975,2,38,0.04807091
1975,2,39,0.04807091
1975,2,40,0.04807091
1976,2,1,0.0024756338
1976,2,2,0.2079324
1976,2,3,0.23440189
1976,2,4,0.008120672
1976,2,5,0.0051484659
1976,2,6,0.0037135645
1976,2,7,0.0039862626
1976,2,8,0.006499998
1976,2,9,0.008506431
1976,2,10,0.009429871
1976,2,11,0.01040872
1976,2,12,0.011521198
1976,2,13,0.012998191
1976,2,14,0.015205768
1976,2,15,0.018125901
1976,2,16,0.021580366
1976,2,17,0.02530663
1976,2,18,0.029027158
1976,2,19,0.032504644
1976,2,20,0.035576686
1976,2,21,0.038164706
1976,2,22,0.040261155
1976,2,23,0.041906209
1976,2,24,0.043164486
1976,2,25,0.044107382
1976,2,26,0.0448023
1976,2,27,0.045307489
1976,2,28,0.04567042
1976,2,29,0.04592843
1976,2,30,0.04610999
1976,2,31,0.04623638
1976,2,32,0.04632339
1976,2,33,0.04638248
1976,2,34,0.0464219
1976,2,35,0.04644765
1976,2,36,0.04646392
1976,2,37,0.04647375
1976,2,38,0.04647375
1976,2,39,0.04647375
1976,2,40,0.04647375
1977,2,1,0.0058735906
1977,2,2,0.4769147
1977,2,3,0.54528104
1977,2,4,0.012921933
1977,2,5,0.007986262
1977,2,6,0.005040865
1977,2,7,0.0037127889
1977,2,8,0.0050376148
1977,2,9,0.005981847
1977,2,10,0.006285262
1977,2,11,0.007578932
1977,2,12,0.009421617
1977,2,13,0.011789071
1977,2,14,0.015242342
1977,2,15,0.019693887
1977,2,16,0.02486415
1977,2,17,0.030371753
1977,2,18,0.035823569
1977,2,19,0.040888547
1977,2,20,0.045343954
1977,2,21,0.04908601
1977,2,22,0.0521107
1977,2,23,0.05448042
1977,2,24,0.0562909
1977,2,25,0.05764645
1977,2,26,0.05864487
1977,2,27,0.05937034
1977,2,28,0.05989133
1977,2,29,0.06026157
1977,2,30,0.060522
1977,2,31,0.06070328
1977,2,32,0.06082802
1977,2,33,0.06091268
1977,2,34,0.06096916
1977,2,35,0.061006
1977,2,36,0.0610293
1977,2,37,0.06104332
1977,2,38,0.06104332
1977,2,39,0.06104332
1977,2,40,0.06104332
1978,2,1,0.0036263834
1978,2,2,0.31094288
1978,2,3,0.35285051
1978,2,4,0.021433883
1978,2,5,0.014418568
1978,2,6,0.009333731
1978,2,7,0.007154607
1978,2,8,0.0084867
1978,2,9,0.010196785
1978,2,10,0.011335564
1978,2,11,0.013005505
1978,2,12,0.015368963
1978,2,13,0.018773925
1978,2,14,0.023665778
1978,2,15,0.02982785
1978,2,16,0.036755309
1978,2,17,0.043855022
1978,2,18,0.050607006
1978,2,19,0.0566489
1978,2,20,0.06179248
1978,2,21,0.06599666
1978,2,22,0.06932138
1978,2,23,0.07188154
1978,2,24,0.07381119
1978,2,25,0.07524067
1978,2,26,0.07628465
1978,2,27,0.07703797
1978,2,28,0.0775758
1978,2,29,0.077956
1978,2,30,0.07822208
1978,2,31,0.07840633
1978,2,32,0.07853237
1978,2,33,0.07861734
1978,2,34,0.07867352
1978,2,35,0.07870973
1978,2,36,0.07873223
1978,2,37,0.07874539
1978,2,38,0.07874539
1978,2,39,0.07874539
1978,2,40,0.07874539
1979,2,1,0.0053765469
1979,2,2,0.46083356
1979,2,3,0.52700262
1979,2,4,0.034345749
1979,2,5,0.022890375
1979,2,6,0.014192292
1979,2,7,0.009271034
1979,2,8,0.009179788
1979,2,9,0.010038056
1979,2,10,0.01073767
1979,2,11,0.012632236
1979,2,12,0.015642701
1979,2,13,0.020031719
1979,2,14,0.026322382
1979,2,15,0.03421747
1979,2,16,0.043078737
1979,2,17,0.05216152
1979,2,18,0.0608098
1979,2,19,0.06856149
1979,2,20,0.07517229
1979,2,21,0.08058453
1979,2,22,0.08487063
1979,2,23,0.08817497
1979,2,24,0.09066793
1979,2,25,0.09251612
1979,2,26,0.09386676
1979,2,27,0.09484189
1979,2,28,0.0955384
1979,2,29,0.09603095
1979,2,30,0.09637583
1979,2,31,0.09661475
1979,2,32,0.09677825
1979,2,33,0.09688853
1979,2,34,0.09696151
1979,2,35,0.0970086
1979,2,36,0.09703788
1979,2,37,0.09705507
1979,2,38,0.09705507
1979,2,39,0.09705507
1979,2,40,0.09705507
1980,2,1,0.0043665053
1980,2,2,0.35696782
1980,2,3,0.4340651
1980,2,4,0.030891935
1980,2,5,0.017523713
1980,2,6,0.011111123
1980,2,7,0.007960016
1980,2,8,0.008781968
1980,2,9,0.010136731
1980,2,10,0.010991227
1980,2,11,0.012509941
1980,2,12,0.014710667
1980,2,13,0.017866115
1980,2,14,0.022428589
1980,2,15,0.028215026
1980,2,16,0.034774602
1980,2,17,0.041561826
1980,2,18,0.04808121
1980,2,19,0.05397058
1980,2,20,0.0590269
1980,2,21,0.06318941
1980,2,22,0.06650048
1980,2,23,0.06906208
1980,2,24,0.071
1980,2,25,0.07243983
1980,2,26,0.07349384
1980,2,27,0.07425587
1980,2,28,0.07480083
1980,2,29,0.07518661
1980,2,30,0.075457
1980,2,31,0.07564451
1980,2,32,0.07577299
1980,2,33,0.07585976
1980,2,34,0.0759173
1980,2,35,0.07595451
1980,2,36,0.07597774
1980,2,37,0.07599146
1980,2,38,0.07599146
1980,2,39,0.07599146
1980,2,40,0.07599146
1981,2,1,0.0045074646
1981,2,2,0.37046492
1981,2,3,0.44859296
1981,2,4,0.030912079
1981,2,5,0.016891498
1981,2,6,0.010326105
1981,2,7,0.006915981
1981,2,8,0.007419997
1981,2,9,0.008426618
1981,2,10,0.009114352
1981,2,11,0.010839145
1981,2,12,0.013607776
1981,2,13,0.017701213
1981,2,14,0.023551394
1981,2,15,0.030891284
1981,2,16,0.039138428
1981,2,17,0.047607749
1981,2,18,0.05568993
1981,2,19,0.06295055
1981,2,20,0.06915533
1981,2,21,0.07424414
1981,2,22,0.07828001
1981,2,23,0.08139509
1981,2,24,0.08374747
1981,2,25,0.08549275
1981,2,26,0.08676893
1981,2,27,0.08769075
1981,2,28,0.08834946
1981,2,29,0.08881547
1981,2,30,0.08914187
1981,2,31,0.08936807
1981,2,32,0.08952296
1981,2,33,0.08962747
1981,2,34,0.08969668
1981,2,35,0.08974137
1981,2,36,0.0897692
1981,2,37,0.08978557
1981,2,38,0.08978557
1981,2,39,0.08978557
1981,2,40,0.08978557
1982,2,1,0.0038787292
1982,2,2,0.32233858
1982,2,3,0.39089257
1982,2,4,0.027235361
1982,2,5,0.013853704
1982,2,6,0.008328709
1982,2,7,0.0048457974
1982,2,8,0.0044708687
1982,2,9,0.0045311319
1982,2,10,0.0046164836
1982,2,11,0.006036906
1982,2,12,0.008669253
1982,2,13,0.012674742
1982,2,14,0.018358565
1982,2,15,0.025447153
1982,2,16,0.033388504
1982,2,17,0.041538023
1982,2,18,0.04931973
1982,2,19,0.05631895
1982,2,20,0.06230874
1982,2,21,0.06722784
1982,2,22,0.0711337
1982,2,23,0.07415142
1982,2,24,0.07643211
1982,2,25,0.07812534
1982,2,26,0.07936413
1982,2,27,0.08025934
1982,2,28,0.0808993
1982,2,29,0.08135219
1982,2,30,0.08166953
1982,2,31,0.08188952
1982,2,32,0.08204022
1982,2,33,0.08214196
1982,2,34,0.08220937
1982,2,35,0.08225295
1982,2,36,0.08228011
1982,2,37,0.08229613
1982,2,38,0.08229613
1982,2,39,0.08229613
1982,2,40,0.08229613
1983,2,1,0.0054797957
1983,2,2,0.44007219
1983,2,3,0.54029291
1983,2,4,0.036509992
1983,2,5,0.02138742
1983,2,6,0.01308154
1983,2,7,0.007904616
1983,2,8,0.007094984
1983,2,9,0.007025439
1983,2,10,0.007031298
1983,2,11,0.008653474
1983,2,12,0.01163473
1983,2,13,0.016112598
1983,2,14,0.022521593
1983,2,15,0.030558504
1983,2,16,0.039601002
1983,2,17,0.04891579
1983,2,18,0.05784077
1983,2,19,0.06589269
1983,2,20,0.0728011
1983,2,21,0.07848662
1983,2,22,0.08300869
1983,2,23,0.08650718
1983,2,24,0.08915397
1983,2,25,0.09112059
1983,2,26,0.09256035
1983,2,27,0.09360135
1983,2,28,0.09434586
1983,2,29,0.09487295
1983,2,30,0.09524244
1983,2,31,0.09549867
1983,2,32,0.09567426
1983,2,33,0.09579288
1983,2,34,0.09587153
1983,2,35,0.09592241
1983,2,36,0.09595418
1983,2,37,0.09597295
1983,2,38,0.09597295
1983,2,39,0.09597295
1983,2,40,0.09597295
1984,2,1,0.0038022359
1984,2,2,0.33509574
1984,2,3,0.40296222
1984,2,4,0.048085613
1984,2,5,0.031870536
1984,2,6,0.019625511
1984,2,7,0.011294927
1984,2,8,0.008644579
1984,2,9,0.007596433
1984,2,10,0.00705658
1984,2,11,0.008365105
1984,2,12,0.011548326
1984,2,13,0.016778127
1984,2,14,0.023979088
1984,2,15,0.03253816
1984,2,16,0.04178198
1984,2,17,0.05106891
1984,2,18,0.05984682
1984,2,19,0.0677116
1984,2,20,0.07443717
1984,2,21,0.07996389
1984,2,22,0.08435682
1984,2,23,0.08775444
1984,2,24,0.09032464
1984,2,25,0.09223419
1984,2,26,0.09363208
1984,2,27,0.09464274
1984,2,28,0.0953655
1984,2,29,0.09587717
1984,2,30,0.0962358
1984,2,31,0.09648452
1984,2,32,0.09665497
1984,2,33,0.09677011
1984,2,34,0.09684648
1984,2,35,0.09689589
1984,2,36,0.09692676
1984,2,37,0.096945
1984,2,38,0.096945
1984,2,39,0.096945
1984,2,40,0.096945
1985,2,1,0.0039058507
1985,2,2,0.33185007
1985,2,3,0.40031847
1985,2,4,0.039183276
1985,2,5,0.02639446
1985,2,6,0.01674234
1985,2,7,0.010004403
1985,2,8,0.008249191
1985,2,9,0.007435339
1985,2,10,0.00679843
1985,2,11,0.00798004
1985,2,12,0.010922838
1985,2,13,0.015738499
1985,2,14,0.022369944
1985,2,15,0.0302578
1985,2,16,0.03882186
1985,2,17,0.04750761
1985,2,18,0.05581245
1985,2,19,0.06334021
1985,2,20,0.0698453
1985,2,21,0.07523826
1985,2,22,0.07955562
1985,2,23,0.08291384
1985,2,24,0.08546557
1985,2,25,0.08736805
1985,2,26,0.08876465
1985,2,27,0.08977667
1985,2,28,0.09050181
1985,2,29,0.09101605
1985,2,30,0.09137706
1985,2,31,0.09162787
1985,2,32,0.09180009
1985,2,33,0.09191668
1985,2,34,0.09199424
